idempl,id_cittadino
2727,ID_279245874
2727,ID_284093644
2728,ID_279747990
2729,ID_279549893
2730,ID_279507135
2731,ID_279724748
2731,ID_284572518
2732,ID_279719975
2732,ID_284567745
2733,ID_279751488
2733,ID_284599258
2734,ID_279286618
2735,ID_279748095
2735,ID_284595865
2736,ID_279741568
2736,ID_284589338
2737,ID_279789022
2738,ID_279688985
2738,ID_284536755
2739,ID_284569347
2740,ID_278887847
2740,ID_283735618
2741,ID_278950225
2741,ID_283797996
2741,ID_284570298
2742,ID_279623533
2742,ID_279795323
2742,ID_284471303
2743,ID_279708091
2744,ID_279729738
2744,ID_279729738
2744,ID_279729738
2745,ID_279731421
2745,ID_279731421
2746,ID_279187831
2747,ID_279564909
2748,ID_279690978
2748,ID_279690978
2748,ID_284538748
2748,ID_284538748
2749,ID_284536842
2750,ID_279374671
2750,ID_279391232
2750,ID_284222441
2751,ID_284548519
2752,ID_279010229
2752,ID_283857999
2753,ID_279788776
2753,ID_284636546
2754,ID_279696951
2754,ID_284544721
2755,ID_283883184
2756,ID_279733221
2756,ID_284580991
2757,ID_279728490
2757,ID_284576260
2758,ID_283691089
2759,ID_278951023
2759,ID_283798794
2760,ID_279738483
2760,ID_279738483
2760,ID_279738483
2760,ID_284586253
2760,ID_284586253
2761,ID_278886131
2762,ID_279756416
2762,ID_284604186
2763,ID_279031917
2763,ID_283879687
2764,ID_278838074
2764,ID_283685845
2765,ID_279799655
2766,ID_279250206
2766,ID_284097976
2767,ID_279648177
2767,ID_283677203
2768,ID_283729934
2769,ID_278769469
2769,ID_283617240
2770,ID_279530705
2771,ID_284538192
2772,ID_284270128
2773,ID_284553091
2774,ID_279747508
2774,ID_279747508
2774,ID_284595278
2775,ID_279632168
2776,ID_279258203
2776,ID_279467526
2776,ID_279467526
2776,ID_284095608
2776,ID_284105973
2776,ID_284315296
2777,ID_278879707
2777,ID_283727478
2778,ID_279680367
2778,ID_279680367
2778,ID_284528137
2779,ID_279356095
2780,ID_284553145
2781,ID_279751435
2781,ID_284599205
2782,ID_284545246
2783,ID_279723055
2783,ID_284570825
2784,ID_278776992
2784,ID_278776992
2785,ID_279489871
2785,ID_279498913
2785,ID_284337641
2786,ID_278850541
2786,ID_279491099
2786,ID_279491099
2786,ID_284338869
2787,ID_279752781
2788,ID_279701039
2789,ID_279409826
2789,ID_284257596
2790,ID_279734352
2790,ID_284582122
2791,ID_279752330
2792,ID_279561847
2792,ID_279561847
2792,ID_284179741
2792,ID_284409617
2792,ID_284409617
2792,ID_284409617
2793,ID_279613493
2793,ID_284461263
2794,ID_279773789
2795,ID_279788189
2795,ID_284531453
2796,ID_279493895
2796,ID_284341665
2797,ID_279144030
2798,ID_279469838
2799,ID_278992413
2800,ID_279729580
2800,ID_279734355
2800,ID_279734355
2800,ID_284582125
2800,ID_284582125
2801,ID_284500718
2802,ID_278782900
2802,ID_278782900
2802,ID_283630671
2803,ID_278766336
2804,ID_284571196
2805,ID_279265858
2805,ID_284113628
2806,ID_279747531
2806,ID_284595301
2807,ID_279670236
2808,ID_279571615
2809,ID_278871572
2809,ID_278871572
2809,ID_283719343
2810,ID_279804466
2811,ID_279770622
2811,ID_284047435
2812,ID_279786114
2813,ID_279768658
2814,ID_284369775
2815,ID_279681898
2815,ID_284529668
2816,ID_284606536
2817,ID_284157305
2818,ID_279770686
2818,ID_279770686
2818,ID_284618456
2819,ID_279698008
2820,ID_279734527
2821,ID_279729801
2821,ID_284577571
2822,ID_279732832
2822,ID_284479517
2822,ID_284580602
2823,ID_279118056
2823,ID_279549268
2823,ID_283965826
2823,ID_284397038
2824,ID_279693097
2824,ID_284540867
2824,ID_284540867
2825,ID_279744165
2826,ID_284422676
2827,ID_279540303
2828,ID_279675234
2828,ID_284523004
2829,ID_284488585
2830,ID_278789274
2830,ID_279767085
2830,ID_283637045
2831,ID_279524331
2831,ID_284372101
2832,ID_284548263
2833,ID_279703625
2833,ID_279703625
2833,ID_284551395
2833,ID_284551395
2834,ID_279734712
2834,ID_284582482
2835,ID_278793946
2836,ID_279801285
2836,ID_284649055
2837,ID_279648331
2837,ID_279734697
2837,ID_279734697
2837,ID_279735954
2837,ID_284448883
2837,ID_284496101
2837,ID_284582467
2837,ID_284583724
2838,ID_279696943
2838,ID_284536170
2839,ID_279663448
2839,ID_279709691
2839,ID_284524398
2839,ID_284557461
2840,ID_279043727
2840,ID_279043727
2840,ID_279534909
2840,ID_283891497
2841,ID_284492457
2842,ID_284291516
2843,ID_279756929
2844,ID_279494983
2844,ID_284342753
2844,ID_284538034
2845,ID_279757047
2845,ID_284604817
2846,ID_279496915
2847,ID_279731767
2848,ID_284517219
2849,ID_279739143
2849,ID_284586913
2850,ID_279672959
2851,ID_284550966
2852,ID_279697070
2852,ID_284544840
2853,ID_284572081
2854,ID_279058464
2854,ID_283906234
2855,ID_279522183
2855,ID_284369953
2856,ID_279477618
2857,ID_279748060
2857,ID_284595830
2858,ID_279704297
2859,ID_284557025
2860,ID_279705630
2860,ID_284553400
2861,ID_279682739
2862,ID_279570855
2862,ID_279570855
2862,ID_284418625
2862,ID_284418625
2863,ID_279400537
2863,ID_284248307
2864,ID_279674088
2864,ID_284521858
2865,ID_284070692
2866,ID_284456796
2867,ID_279303316
2867,ID_284151086
2868,ID_279042103
2868,ID_283889873
2869,ID_279790422
2870,ID_278853152
2870,ID_283700923
2871,ID_284057542
2872,ID_279770356
2873,ID_279631518
2873,ID_284014502
2873,ID_284479288
2874,ID_278789924
2874,ID_278789924
2874,ID_283637695
2875,ID_279151320
2875,ID_283999090
2876,ID_284425433
2877,ID_279748061
2877,ID_284595831
2878,ID_279708567
2878,ID_284220257
2879,ID_279740064
2879,ID_279740064
2879,ID_284587834
2880,ID_279735952
2880,ID_284583722
2881,ID_279668246
2882,ID_279790952
2883,ID_279529944
2883,ID_279781604
2883,ID_284377714
2883,ID_284629374
2884,ID_283958280
2885,ID_279640895
2886,ID_279089619
2887,ID_279724611
2887,ID_284572381
2888,ID_279632932
2888,ID_284480702
2889,ID_279717234
2890,ID_279720589
2890,ID_284568359
2890,ID_284568359
2891,ID_279666438
2891,ID_279732492
2891,ID_279732492
2891,ID_284580262
2892,ID_279722567
2892,ID_284570337
2893,ID_284506381
2894,ID_284492458
2895,ID_279635459
2895,ID_284483229
2896,ID_279751202
2897,ID_279746755
2898,ID_279722609
2898,ID_279743998
2899,ID_279792090
2900,ID_279639149
2900,ID_284486919
2901,ID_279711209
2901,ID_284528654
2901,ID_284558979
2902,ID_279731646
2902,ID_283841241
2902,ID_284579416
2903,ID_279800219
2903,ID_284542255
2904,ID_279436247
2904,ID_284284017
2905,ID_279660408
2905,ID_284508178
2905,ID_284508178
2906,ID_279738388
2906,ID_284358233
2907,ID_284499357
2908,ID_279728621
2908,ID_284576391
2909,ID_279521241
2910,ID_279659466
2910,ID_284507236
2911,ID_279128842
2912,ID_279499825
2912,ID_279499825
2912,ID_279728510
2912,ID_284347595
2912,ID_284347595
2913,ID_279499746
2913,ID_279499746
2913,ID_284347516
2914,ID_279681849
2914,ID_284529619
2915,ID_279731545
2916,ID_279800569
2917,ID_284568748
2918,ID_284352763
2919,ID_279739022
2920,ID_279744151
2921,ID_279729543
2922,ID_279773550
2922,ID_284621320
2923,ID_279756369
2924,ID_279417136
2924,ID_279690691
2924,ID_284538461
2925,ID_279749395
2925,ID_284597165
2926,ID_279729555
2926,ID_284577325
2927,ID_278776232
2928,ID_279741434
2928,ID_279741434
2928,ID_284589204
2929,ID_279649444
2929,ID_279649444
2929,ID_284497214
2929,ID_284497214
2930,ID_279242976
2931,ID_279561063
2931,ID_283740573
2932,ID_278959113
2933,ID_279733673
2933,ID_284581443
2934,ID_278953965
2935,ID_279734709
2935,ID_279734709
2936,ID_279632914
2936,ID_284480684
2937,ID_279736345
2938,ID_279744747
2939,ID_284333728
2940,ID_279482031
2941,ID_279486793
2941,ID_284334563
2942,ID_279540289
2943,ID_279752214
2944,ID_284515744
2945,ID_279547786
2946,ID_279690969
2946,ID_284538739
2947,ID_279721177
2947,ID_284568947
2948,ID_284628971
2949,ID_279305333
2949,ID_279773896
2950,ID_279757460
2950,ID_284605230
2951,ID_279736126
2951,ID_284583896
2952,ID_279574868
2953,ID_279765686
2953,ID_284613456
2954,ID_279781085
2954,ID_284628855
2955,ID_279641498
2955,ID_284489268
2956,ID_278960509
2957,ID_279657345
2958,ID_284494264
2959,ID_279041452
2959,ID_279794365
2959,ID_283889222
2960,ID_279666990
2961,ID_279306415
2961,ID_279306415
2961,ID_279699029
2961,ID_284154185
2962,ID_279674558
2963,ID_279737743
2963,ID_284585513
2964,ID_279800589
2965,ID_279712020
2965,ID_284559790
2966,ID_279746879
2966,ID_284594649
2967,ID_279746682
2967,ID_279746682
2967,ID_284594452
2967,ID_284594452
2968,ID_284545202
2969,ID_279607254
2969,ID_284455024
2970,ID_284556074
2971,ID_279804467
2972,ID_279726459
2973,ID_279660213
2973,ID_284507983
2974,ID_284571436
2975,ID_279690348
2975,ID_284538118
2976,ID_284563200
2977,ID_279584146
2978,ID_279700416
2978,ID_284548186
2979,ID_279303022
2980,ID_278922780
2980,ID_279762811
2981,ID_279695847
2981,ID_284543617
2981,ID_284545198
2982,ID_284566030
2983,ID_279166219
2983,ID_279166219
2983,ID_284013989
2983,ID_284013989
2984,ID_279665460
2985,ID_279732343
2985,ID_284580113
2986,ID_279542294
2986,ID_279542294
2986,ID_284390064
2986,ID_284390064
2987,ID_283811752
2988,ID_284555063
2989,ID_284565701
2990,ID_279364489
2991,ID_279598197
2991,ID_284445967
2992,ID_279111802
2992,ID_279476793
2993,ID_279706658
2994,ID_284535542
2995,ID_284343729
2996,ID_279289768
2996,ID_279289768
2996,ID_283655872
2996,ID_284137538
2996,ID_284137538
2997,ID_279722090
2997,ID_279722090
2997,ID_284569860
2998,ID_279752543
2999,ID_279744138
3000,ID_279316360
3001,ID_279732892
3001,ID_284580662
3002,ID_284127374
3003,ID_279721610
3003,ID_284523341
3003,ID_284569380
3004,ID_284530774
3005,ID_283774375
3006,ID_279302252
3006,ID_279652584
3006,ID_279652584
3006,ID_284150022
3006,ID_284500354
3007,ID_278885433
3007,ID_283733204
3008,ID_279736908
3008,ID_279736908
3008,ID_284584678
3008,ID_284584678
3009,ID_279571487
3009,ID_279571487
3009,ID_284419257
3010,ID_279552602
3010,ID_284400372
3011,ID_279532307
3011,ID_284380077
3012,ID_279699905
3013,ID_279722040
3014,ID_279734883
3015,ID_284501337
3016,ID_279804204
3017,ID_279243227
3018,ID_279613489
3018,ID_284461259
3019,ID_279770355
3020,ID_284553141
3021,ID_279781169
3022,ID_279688984
3023,ID_284265587
3024,ID_279774752
3025,ID_284231875
3026,ID_284526574
3027,ID_284579333
3028,ID_279713980
3028,ID_284561750
3029,ID_279786205
3030,ID_279752877
3030,ID_284600647
3031,ID_279762644
3032,ID_279740106
3033,ID_279400075
3033,ID_284617940
3034,ID_284489944
3035,ID_279360249
3035,ID_284208019
3036,ID_279484053
3036,ID_284331823
3037,ID_279910653
3038,ID_279688981
3038,ID_284536751
3039,ID_279527238
3040,ID_279760598
3041,ID_284518694
3042,ID_284530553
3043,ID_279670376
3043,ID_279670488
3043,ID_284518146
3044,ID_279500818
3045,ID_278828545
3045,ID_279619319
3045,ID_284467089
3046,ID_279776213
3046,ID_284623983
3047,ID_284565476
3048,ID_279695293
3049,ID_284509555
3050,ID_279804474
3051,ID_284082665
3052,ID_279387467
3052,ID_284235237
3053,ID_283792644
3054,ID_279773665
3054,ID_284621435
3055,ID_279586320
3055,ID_284434090
3056,ID_279751487
3056,ID_284599257
3057,ID_279367935
3057,ID_284215705
3058,ID_279738533
3059,ID_284275310
3060,ID_279704079
3060,ID_284551183
3060,ID_284551849
3060,ID_284551849
3061,ID_284462728
3062,ID_279598603
3062,ID_284446373
3062,ID_284446373
3063,ID_279646498
3063,ID_279752987
3063,ID_284494268
3063,ID_284600757
3064,ID_279560028
3064,ID_284407798
3065,ID_279046800
3065,ID_283894570
3066,ID_279561069
3067,ID_279632295
3067,ID_284480065
3068,ID_279687680
3068,ID_284535450
3069,ID_279767137
3069,ID_284614907
3070,ID_279507907
3070,ID_284355677
3071,ID_284614659
3072,ID_279751266
3072,ID_279751266
3072,ID_284599036
3073,ID_279520102
3074,ID_279770405
3075,ID_279776752
3076,ID_279734911
3077,ID_279032045
3077,ID_279032045
3077,ID_283879815
3078,ID_279708147
3079,ID_284501345
3080,ID_279335286
3080,ID_279335286
3080,ID_284183056
3080,ID_284183056
3081,ID_279749246
3081,ID_284597016
3082,ID_279782038
3082,ID_284629808
3083,ID_279693008
3084,ID_284530937
3085,ID_279753199
3086,ID_279493126
3086,ID_279493126
3086,ID_279524501
3086,ID_284340896
3086,ID_284372271
3086,ID_284372271
3087,ID_279769944
3088,ID_279727948
3089,ID_279746359
3089,ID_279746359
3089,ID_279748098
3089,ID_284594129
3089,ID_284594129
3089,ID_284595868
3090,ID_283793709
3091,ID_279653606
3092,ID_279761071
3092,ID_284608841
3093,ID_279413215
3093,ID_284260985
3094,ID_279764753
3094,ID_284612523
3095,ID_279738344
3096,ID_279717142
3096,ID_284564912
3097,ID_279655222
3098,ID_279698695
3098,ID_279730577
3098,ID_284546465
3099,ID_279523954
3099,ID_284371724
3100,ID_279743183
3100,ID_284590953
3101,ID_278816630
3102,ID_284084118
3103,ID_284513581
3104,ID_279291927
3105,ID_279800662
3106,ID_279743184
3106,ID_279796236
3106,ID_284590954
3107,ID_279712691
3108,ID_279739344
3109,ID_278909616
3109,ID_278909616
3109,ID_279700041
3109,ID_283757387
3109,ID_283757387
3110,ID_279736572
3110,ID_284584342
3111,ID_279296603
3111,ID_279506184
3111,ID_279764777
3111,ID_284353954
3111,ID_284612547
3112,ID_279375827
3112,ID_284223597
3113,ID_279774042
3114,ID_284567112
3115,ID_284531617
3115,ID_284548762
3116,ID_279638418
3116,ID_279638418
3117,ID_279737895
3117,ID_284585665
3118,ID_283728072
3119,ID_279318727
3119,ID_284166497
3120,ID_284506447
3121,ID_284528656
3122,ID_279024694
3123,ID_279506438
3123,ID_284354208
3124,ID_279721361
3124,ID_279751316
3125,ID_284562856
3126,ID_279701390
3127,ID_279756412
3128,ID_279761148
3129,ID_279730582
3129,ID_279730582
3129,ID_284578352
3130,ID_279509716
3131,ID_279767787
3131,ID_284615557
3132,ID_279754840
3132,ID_279754840
3132,ID_284602610
3133,ID_279773441
3133,ID_284621211
3134,ID_279133501
3135,ID_279754901
3136,ID_278815004
3136,ID_283662775
3137,ID_279695418
3138,ID_279707641
3138,ID_284555411
3139,ID_279730743
3139,ID_284512521
3139,ID_284578513
3140,ID_279430781
3141,ID_279546916
3142,ID_283719413
3143,ID_279289729
3143,ID_284137499
3144,ID_279567544
3144,ID_284415314
3145,ID_279430806
3145,ID_284278576
3146,ID_279735206
3146,ID_284582976
3147,ID_279699079
3148,ID_279776484
3148,ID_284624254
3149,ID_279421331
3150,ID_284567936
3151,ID_278858415
3151,ID_283706186
3151,ID_283706186
3152,ID_279727764
3153,ID_279876467
3154,ID_279769945
3155,ID_284607337
3156,ID_279739669
3157,ID_279488660
3157,ID_279488660
3157,ID_284336430
3158,ID_279778107
3158,ID_284625877
3159,ID_284566942
3160,ID_279723054
3160,ID_284570824
3161,ID_284556073
3162,ID_279737112
3162,ID_279755358
3162,ID_284603128
3163,ID_283628946
3163,ID_283628946
3164,ID_279720915
3164,ID_284568685
3165,ID_279208086
3165,ID_284055856
3166,ID_284459886
3167,ID_279595589
3168,ID_279670849
3168,ID_284518619
3169,ID_279740312
3169,ID_279740312
3169,ID_284588082
3170,ID_278966073
3171,ID_279683511
3172,ID_278930089
3172,ID_283777860
3173,ID_284217882
3174,ID_279770291
3174,ID_284618061
3175,ID_279526618
3175,ID_284374388
3176,ID_279008544
3176,ID_279770387
3176,ID_283856314
3177,ID_279752753
3178,ID_284557615
3179,ID_278776799
3180,ID_278832725
3180,ID_283680496
3181,ID_279665137
3181,ID_284512907
3182,ID_284079623
3183,ID_279544241
3184,ID_279779941
3185,ID_279733285
3185,ID_284581055
3186,ID_279724157
3186,ID_284571927
3187,ID_284493212
3188,ID_279493104
3188,ID_279692912
3188,ID_284340874
3189,ID_278766947
3189,ID_279762217
3189,ID_284609987
3190,ID_278856000
3190,ID_279729356
3190,ID_284577126
3191,ID_279632587
3192,ID_279727946
3192,ID_279737532
3192,ID_284575716
3193,ID_279649192
3193,ID_284496962
3194,ID_279445034
3194,ID_279766671
3194,ID_284292804
3194,ID_284614441
3195,ID_279754933
3195,ID_279771837
3195,ID_284619607
3196,ID_279694733
3196,ID_283804517
3197,ID_279626477
3197,ID_283647932
3197,ID_284474247
3197,ID_284571740
3198,ID_284568943
3199,ID_279728511
3199,ID_284576281
3200,ID_279734083
3201,ID_279788797
3202,ID_278926474
3202,ID_278926474
3202,ID_283774245
3203,ID_279460292
3203,ID_284308062
3204,ID_279490532
3205,ID_279818129
3206,ID_284243942
3207,ID_279489803
3208,ID_279708126
3209,ID_279731557
3210,ID_284507914
3211,ID_279440548
3211,ID_279440548
3211,ID_284288318
3212,ID_279752905
3213,ID_284343708
3214,ID_279760163
3214,ID_284607933
3215,ID_279556562
3215,ID_284404332
3216,ID_279718192
3216,ID_279718192
3216,ID_284565962
3217,ID_279675629
3218,ID_284507913
3219,ID_279192244
3219,ID_279721447
3219,ID_284040014
3219,ID_284569217
3220,ID_279689291
3220,ID_279689291
3220,ID_284537061
3220,ID_284537061
3221,ID_279728691
3222,ID_279731346
3223,ID_279681754
3224,ID_278801697
3224,ID_283649468
3225,ID_279763460
3225,ID_279763945
3225,ID_284611715
3226,ID_278890368
3226,ID_278890368
3226,ID_283738139
3226,ID_283738139
3227,ID_284539554
3228,ID_279770271
3228,ID_284618041
3229,ID_279654634
3230,ID_279769951
3231,ID_284368826
3232,ID_278867704
3232,ID_279573099
3233,ID_279749394
3234,ID_279697198
3234,ID_279721074
3234,ID_284568844
3234,ID_284568844
3235,ID_279759760
3235,ID_284607530
3236,ID_279363540
3237,ID_279670258
3237,ID_279768617
3237,ID_284518028
3238,ID_284511224
3239,ID_279733175
3240,ID_279734437
3240,ID_284582207
3241,ID_279667051
3242,ID_279487450
3242,ID_279556761
3242,ID_284404531
3243,ID_279633809
3244,ID_279611549
3244,ID_284459319
3245,ID_284470525
3246,ID_279759978
3246,ID_284607748
3247,ID_279760241
3248,ID_279767141
3248,ID_284475587
3248,ID_284614911
3249,ID_284573009
3250,ID_284567093
3251,ID_279586896
3251,ID_284434666
3252,ID_284502667
3253,ID_279761078
3253,ID_284565874
3254,ID_279801385
3254,ID_284352565
3255,ID_279760595
3255,ID_284608365
3256,ID_279710441
3256,ID_279773764
3256,ID_284621534
3257,ID_279776602
3258,ID_279760244
3259,ID_284540819
3260,ID_279735083
3260,ID_279750681
3260,ID_284545101
3260,ID_284582853
3261,ID_279732962
3262,ID_279331154
3262,ID_279721962
3262,ID_279735211
3262,ID_279735211
3262,ID_279735211
3262,ID_284178924
3262,ID_284569732
3262,ID_284582981
3263,ID_284481490
3264,ID_279770964
3264,ID_279770964
3264,ID_284618734
3265,ID_279731299
3265,ID_279737133
3265,ID_284565431
3266,ID_279679899
3266,ID_284527669
3266,ID_284527669
3267,ID_279731699
3267,ID_284579469
3268,ID_279642663
3268,ID_279642663
3268,ID_284490433
3268,ID_284490433
3269,ID_279714519
3270,ID_279736022
3270,ID_284583792
3271,ID_279721988
3271,ID_284569758
3272,ID_279525044
3272,ID_284372814
3273,ID_279720128
3273,ID_284567898
3274,ID_284547666
3275,ID_279794372
3276,ID_279728213
3276,ID_279739670
3276,ID_284575983
3277,ID_278783393
3277,ID_283631164
3278,ID_279804475
3279,ID_279755355
3280,ID_279795499
3281,ID_279761662
3281,ID_284609432
3282,ID_279625462
3283,ID_279776765
3284,ID_279438623
3284,ID_284286393
3285,ID_279794367
3286,ID_279040647
3286,ID_279040647
3286,ID_283888417
3287,ID_279663732
3287,ID_284511502
3288,ID_284569715
3289,ID_279630357
3289,ID_284478127
3290,ID_279450746
3290,ID_284298516
3291,ID_279825254
3292,ID_279732436
3292,ID_279732436
3292,ID_284580206
3293,ID_279567699
3294,ID_278983993
3294,ID_278983993
3294,ID_283831764
3295,ID_279757894
3295,ID_284605664
3296,ID_279401399
3297,ID_279318611
3298,ID_279508927
3298,ID_279727943
3299,ID_279751233
3300,ID_279517622
3300,ID_284365392
3301,ID_279751432
3302,ID_279842666
3303,ID_279146126
3303,ID_283993896
3304,ID_284530018
3305,ID_279758335
3306,ID_279778387
3307,ID_279752634
3307,ID_279772305
3307,ID_284600404
3308,ID_278883237
3308,ID_279734671
3308,ID_284582441
3309,ID_279473966
3309,ID_284321736
3309,ID_284321736
3310,ID_284578020
3311,ID_279752582
3311,ID_284600352
3312,ID_279510126
3312,ID_284357896
3313,ID_279792387
3314,ID_279720830
3315,ID_278967857
3315,ID_279500428
3315,ID_279769925
3315,ID_283815628
3315,ID_284348198
3316,ID_279732827
3317,ID_279763050
3317,ID_284569713
3318,ID_284562686
3319,ID_279061964
3319,ID_279061964
3319,ID_283909734
3320,ID_279748955
3320,ID_279780002
3320,ID_284596725
3321,ID_279729336
3321,ID_284577106
3322,ID_284344094
3323,ID_279770045
3323,ID_284617815
3324,ID_279529392
3324,ID_284377162
3325,ID_279799301
3325,ID_284514531
3325,ID_284647071
3326,ID_279536693
3326,ID_279536693
3326,ID_284384463
3326,ID_284384463
3327,ID_279786449
3327,ID_284634219
3328,ID_278895316
3328,ID_283743087
3329,ID_279682373
3330,ID_279557424
3330,ID_279732444
3330,ID_284580214
3331,ID_279734353
3331,ID_284582123
3332,ID_278872624
3332,ID_278872624
3332,ID_283720395
3333,ID_284547038
3334,ID_279004478
3334,ID_279754897
3335,ID_279106918
3335,ID_283954688
3336,ID_279737009
3336,ID_284584779
3337,ID_279688024
3338,ID_278790354
3338,ID_283638125
3339,ID_279747150
3340,ID_279305807
3340,ID_279305807
3340,ID_279305807
3340,ID_284153577
3340,ID_284153577
3341,ID_279779110
3342,ID_279773269
3342,ID_284621039
3343,ID_279739392
3344,ID_279524895
3344,ID_284372665
3345,ID_279554924
3345,ID_284402694
3346,ID_279751681
3346,ID_284599451
3347,ID_284556404
3348,ID_279724047
3348,ID_279724047
3348,ID_284571817
3349,ID_279738474
3350,ID_279732982
3351,ID_279303969
3352,ID_279743060
3353,ID_279174695
3354,ID_279721857
3354,ID_279751516
3354,ID_284569627
3354,ID_284599286
3355,ID_279725482
3356,ID_279780917
3356,ID_284628687
3357,ID_279627186
3357,ID_284474956
3358,ID_279617156
3358,ID_279617156
3358,ID_284464926
3359,ID_279695154
3359,ID_284542924
3360,ID_279009958
3360,ID_283857728
3361,ID_279274449
3361,ID_284122219
3362,ID_279526364
3363,ID_279770732
3363,ID_279770732
3363,ID_284618502
3363,ID_284618502
3364,ID_279318730
3364,ID_284166500
3365,ID_284366965
3366,ID_279735387
3367,ID_279188877
3367,ID_279784722
3368,ID_279777867
3369,ID_279587424
3370,ID_279752188
3370,ID_284599958
3371,ID_284517952
3372,ID_279716793
3372,ID_279734777
3372,ID_279734777
3372,ID_279734777
3372,ID_284582547
3372,ID_284582547
3373,ID_278957357
3373,ID_279774294
3373,ID_283805128
3374,ID_279761282
3375,ID_279425079
3376,ID_279786298
3377,ID_279194353
3377,ID_284042123
3377,ID_284042123
3378,ID_279514684
3379,ID_279382841
3379,ID_284365773
3380,ID_279755121
3381,ID_279770376
3381,ID_284618146
3382,ID_284492746
3383,ID_279737452
3383,ID_279737452
3383,ID_284585222
3384,ID_279707968
3384,ID_284555738
3385,ID_279773758
3385,ID_279773758
3385,ID_284621528
3386,ID_279198118
3386,ID_284045888
3386,ID_284045888
3387,ID_279692750
3387,ID_284540520
3388,ID_284563898
3389,ID_279736326
3389,ID_284584096
3390,ID_279749713
3390,ID_279749713
3390,ID_284597483
3391,ID_279174060
3391,ID_279720296
3391,ID_284021830
3391,ID_284568066
3391,ID_284568066
3392,ID_279704824
3392,ID_284552594
3393,ID_279829267
3394,ID_279746632
3394,ID_279746632
3394,ID_284594402
3394,ID_284594402
3395,ID_279770272
3396,ID_279627839
3396,ID_284475609
3397,ID_279726708
3397,ID_284574478
3398,ID_278859441
3398,ID_278859441
3398,ID_283707212
3399,ID_279742039
3399,ID_284589809
3400,ID_279590610
3401,ID_278874527
3401,ID_283722298
3402,ID_279772572
3402,ID_279772572
3402,ID_279780303
3402,ID_279780303
3402,ID_284620342
3402,ID_284628073
3403,ID_279746614
3403,ID_279764835
3403,ID_284594384
3403,ID_284612605
3404,ID_284567935
3405,ID_284444229
3406,ID_279793822
3407,ID_279736899
3407,ID_284584669
3408,ID_279676018
3408,ID_284523788
3409,ID_279598004
3409,ID_284388307
3410,ID_279763251
3410,ID_284611021
3411,ID_279777557
3411,ID_279777557
3411,ID_284625327
3412,ID_279176665
3412,ID_284024435
3413,ID_279770597
3414,ID_279758623
3414,ID_284606393
3415,ID_279584652
3415,ID_279734436
3415,ID_279734436
3415,ID_284432422
3415,ID_284582206
3415,ID_284582206
3416,ID_279668428
3417,ID_279666779
3417,ID_279828623
3417,ID_284514549
3418,ID_284489704
3419,ID_279789986
3420,ID_279722298
3421,ID_279736944
3421,ID_279736944
3421,ID_284584714
3421,ID_284584714
3422,ID_279696976
3422,ID_284544746
3423,ID_279739759
3423,ID_284587529
3424,ID_279678644
3425,ID_284334271
3426,ID_279743383
3426,ID_284504248
3426,ID_284591153
3427,ID_279773757
3427,ID_284621527
3428,ID_284564377
3429,ID_279736718
3430,ID_279727318
3430,ID_279727318
3430,ID_284575088
3431,ID_279143357
3431,ID_283991127
3432,ID_279691561
3433,ID_279550350
3433,ID_284398120
3434,ID_279526812
3435,ID_279732480
3435,ID_279732480
3435,ID_284580250
3436,ID_279767102
3436,ID_284614872
3437,ID_279694684
3438,ID_279781735
3439,ID_279770103
3439,ID_284617873
3440,ID_279780240
3441,ID_279770948
3441,ID_284618718
3442,ID_278909976
3443,ID_279776892
3443,ID_284624662
3444,ID_279153839
3445,ID_284435581
3446,ID_279482910
3447,ID_279573265
3447,ID_284421035
3448,ID_279677803
3448,ID_284525573
3449,ID_278769222
3450,ID_279743187
3450,ID_284590957
3451,ID_279773289
3452,ID_279775948
3452,ID_284623718
3453,ID_279649920
3453,ID_284497690
3454,ID_279608108
3455,ID_279738889
3455,ID_284586659
3456,ID_279620731
3456,ID_279620731
3456,ID_284468501
3457,ID_279747151
3458,ID_279792527
3459,ID_279709645
3459,ID_279779943
3459,ID_279779943
3459,ID_284557415
3459,ID_284627713
3460,ID_279731758
3460,ID_279731758
3460,ID_279753240
3460,ID_284579528
3460,ID_284601010
3461,ID_279353994
3461,ID_279552100
3461,ID_284201764
3461,ID_284399870
3462,ID_279551084
3462,ID_279551084
3462,ID_284398854
3463,ID_279756414
3464,ID_279770267
3464,ID_284618037
3465,ID_279783016
3466,ID_279522434
3467,ID_279768612
3468,ID_279757471
3469,ID_279605654
3469,ID_284453424
3470,ID_279359080
3470,ID_279792508
3471,ID_279511971
3471,ID_279511971
3471,ID_284359741
3472,ID_279639024
3472,ID_284486794
3472,ID_284486794
3473,ID_279772776
3473,ID_284620546
3474,ID_279519341
3474,ID_284367111
3475,ID_284568463
3476,ID_279048632
3476,ID_279331228
3476,ID_279331228
3476,ID_283896402
3476,ID_284178998
3477,ID_284390328
3478,ID_279761066
3478,ID_279761066
3478,ID_284608836
3479,ID_279497379
3479,ID_284345149
3480,ID_279766575
3480,ID_284614345
3481,ID_279510853
3482,ID_279773486
3482,ID_284621256
3483,ID_284344813
3484,ID_279778455
3484,ID_284626225
3485,ID_279727157
3485,ID_284574927
3486,ID_279496348
3487,ID_279557747
3488,ID_279514119
