from,to,weight,LOC,NACE_group,PG
685,379,1.1772758384668036,PORDENONE,PSER,BIO
78,4,1.538672142368241,UDINE,PSER,BIO
379,4,1.845311430527036,UDINE,PSER,ENG
78,4,3.008898015058179,UDINE,PSER,BIO
685,683,2.00684462696783,UDINE,PSER,BIO
236,4,1.218343600273785,UDINE,PSER,FAR
686,4,2.0917180013689256,UDINE,PSER,ENG
687,685,0.02190280629705681,GORIZIA,PSER,ARC
49,4,2.2587268993839835,UDINE,PSER,PCM
8,685,0.621492128678987,GORIZIA,PSER,ENG
525,685,3.008898015058179,TRIESTE,PSER,ENG
688,685,0.6598220396988365,TRIESTE,PSER,ENG
689,4,3.805612594113621,UDINE,PSER,FAR
78,4,2.7624914442162902,UDINE,PSER,BIO
685,379,1.8042436687200547,PORDENONE,PSER,ENG
78,4,1.678302532511978,UDINE,PSER,BIO
18,1069,0.243668720054757,UDINE,PSER,BIO
8,4,0.999315537303217,UDINE,PSER,ENG
690,4,0.30937713894592744,Mountain,PSER,ENG
72,4,3.512662559890486,UDINE,PSER,BIO
691,379,2.0588637919233403,PORDENONE,PSER,ENG
200,379,2.3436002737850785,PORDENONE,PSER,ENG
108,519,0.4188911704312115,TRIESTE,PSER,UNI
78,519,0.3668720054757016,TRIESTE,PSER,UNI
692,78,0.2683093771389459,PORDENONE,PSER,BIO
27,519,0.7091033538672142,TRIESTE,PSER,BIO
5,78,1.998631074606434,PORDENONE,PSER,BIO
379,78,1.13347022587269,PORDENONE,PSER,ENG
27,78,4.8815879534565365,PORDENONE,PSER,PCM
693,78,1.0047912388774811,PORDENONE,PSER,BIO
5,78,1.754962354551677,PORDENONE,PSER,ENG
78,519,0.919917864476386,TRIESTE,PSER,BIO
519,78,0.919917864476386,PORDENONE,PSER,BIO
27,78,0.5311430527036276,PORDENONE,PSER,PCM
8,78,0.2327173169062286,PORDENONE,PSER,ENG
694,1070,0.16153319644079395,GORIZIA,PSER,MAN
40,1071,1.678302532511978,UDINE,PSER,MAN
695,681,1.3388090349075976,UDINE,PSER,BIO
696,1072,2.3326488706365502,UDINE,PSER,PCM
695,681,2.6639288158795345,UDINE,PSER,BIO
697,586,0.15058179329226556,MANIAGO,PSER,MAN
698,1073,2.324435318275154,TRIESTE,PSER,MAN
80,586,0.5831622176591376,MANIAGO,PSER,MAN
699,700,0.9500342231348392,Coast,PSER,MAN
280,702,0.4161533196440794,UDINE,PSER,MAN
700,702,0.22176591375770024,Coast,PSER,MAN
78,702,1.538672142368241,UDINE,PSER,MAN
429,1074,0.5092402464065708,Coast,PSER,MAN
18,702,3.345653661875428,UDINE,PSER,MAN
701,280,0.31759069130732376,UDINE,PSER,MAN
22,280,0.13141683778234087,Coast,PSER,MAN
702,280,1.426420260095825,UDINE,PSER,MAN
702,280,1.426420260095825,UDINE,PSER,MAN
21,280,0.38329911019849416,Mountain,PSER,MAN
703,280,0.33401779603011633,UDINE,PSER,MAN
415,1075,1.4784394250513346,PORDENONE,PSER,BIO
704,280,0.08213552361396304,UDINE,PSER,MAN
170,576,0.8980150581793293,UDINE,OTH,GBE
705,439,1.593429158110883,Coast,OTH,ENG
706,1076,0.70362765229295,Mountain,OTH,MAN
12,1077,0.19164955509924708,UDINE,OTH,GBE
702,1078,0.9527720739219712,Mountain,OTH,ARC
8,1079,0.9965776865160848,TRIESTE,OTH,MAN
8,648,0.5886379192334018,TRIESTE,OTH,UNI
8,648,0.9308692676249144,TRIESTE,OTH,UNI
5,648,0.5557837097878165,TRIESTE,OTH,UNI
5,648,2.9349760438056127,TRIESTE,OTH,UNI
12,1080,2.510609171800137,UDINE,OTH,MAN
5,1081,1.3497604380561261,TRIESTE,OTH,MAN
5,651,0.48186173853524983,MONFALCONE,OTH,UNI
627,651,2.639288158795346,MONFALCONE,OTH,UNI
707,1082,3.9561943874058865,PORDENONE,OTH,MAN
708,1083,2.0917180013689256,Coast,OTH,MAN
5,1084,1.1772758384668036,PORDENONE,OTH,ENG
262,1084,2.425735797399042,PORDENONE,OTH,ENG
